🕘️更新时间,#genre#
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=202511100000346d4254c5a5894a5eb451ee23ecb94abe&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251110000034&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.90&SecurityKey=20251110000034&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=802b1bce4a4be9ee2a574cc58ed25599&ddCalcu=9890e5215b8210dbec8e54cac44b7e59ae2e
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=202511100400259bc879945769402f890662f2e49429b1&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251110040025&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.83&SecurityKey=20251110040025&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=40fba45a4e065eb77cbf4ae5b45da2a7&ddCalcu=74a0e2f1ab8da05445ba54eea046f5becb77
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20251110140030b7626fea56a44872bf7cbcbd151e8e27&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251110140030&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.83&SecurityKey=20251110140030&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=bb0151517c06403fa91289433413b4a0&ddCalcu=0babe401b18350114531374c9086241093af
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=202511101200327c4810c7fb274744972bebb80b33f653&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251110120032&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.88&SecurityKey=20251110120032&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a27e8d0edec4941f8f92ab28b0dac25f&ddCalcu=fa52e271ce8a80dd00be8d2ebca42994f18f
求索频道,http://171.213.208.228:4022/udp/239.93.42.24:5140
求索频道,http://171.213.242.21:8188/udp/239.93.42.24:5140
求索频道,http://171.213.134.109:8188/udp/239.93.42.24:5140
求索频道,http://171.213.236.245:8188/udp/239.93.42.24:5140
都市剧场,http://3501776.xyz:35455/itv/5000000011000031111.m3u8?cdn=bestzb
都市剧场,http://shyd.695847.xyz/cms001/ch00000090990000001203/index.m3u8?IAS
都市剧场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226694/index.m3u8
都市剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226231/1/index.m3u8?fmt=ts2hls
都市剧场,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031111
都市剧场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226324/1.m3u8
都市剧场,http://2099.tv12.xyz/396_1763469105640.m3u8
都市剧场,http://2099.tv12.xyz/504_1763469105640.m3u8
都市剧场,http://2099.tv12.xyz/614_1763469105640.m3u8
都市剧场,http://2099.tv12.xyz/724_1763469105640.m3u8
游戏风云,http://180.158.121.112:9998/rtp/233.18.204.44:5140
游戏风云,http://118.79.7.85:7000/rtp/226.0.2.78:8536
游戏风云,http://27.10.213.137:8002/rtp/225.0.4.237:7980
游戏风云,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031114
游戏风云,http://z.b.bkpcp.top/m.php?id=yxfy
游戏风云,http://gat.bkpcp.top/ymg.php?id=yxfy
游戏风云,http://3501776.xyz:35455/itv/5000000011000031114.m3u8?cdn=bestzb
游戏风云,http://shyd.695847.xyz/cms001/ch00000090990000001192/index.m3u8?IAS
游戏风云,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226548/index.m3u8
游戏风云,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226193/1/index.m3u8?fmt=ts2hls
游戏风云,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226252/1/index.m3u8?fmt=ts2hls
游戏风云,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031114
游戏风云,http://home.dzlove.top:35455/itv/5000000011000031114.m3u8?cdn=bestzb
生活时尚,http://shyd.695847.xyz/cms001/ch00000090990000001199/index.m3u8?IAS
生活时尚,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226570/index.m3u8
生活时尚,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226207/1/index.m3u8?fmt=ts2hls
生活时尚,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226222/1/index.m3u8?fmt=ts2hls
生活时尚,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000002000019634
生活时尚,http://home.dzlove.top:35455/itv/5000000002000019634.m3u8?cdn=bestzb
生活时尚,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-13.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-17.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-9.ctv
新视觉,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226186/1/index.m3u8?fmt=ts2hls
新视觉,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226237/1/index.m3u8?fmt=ts2hls
新视觉,http://php.jdshipin.com/bestv.php?id=xsjhd/4000000
新视觉,http://php.jdshipin.com/TVOD/iptv.php?id=xsj
新视觉,http://2099.tv12.xyz/412_1763469105640.m3u8
新视觉,http://2099.tv12.xyz/520_1763469105640.m3u8
新视觉,http://2099.tv12.xyz/630_1763469105640.m3u8
新视觉,http://2099.tv12.xyz/740_1763469105640.m3u8
新视觉,http://2099.tv12.xyz/412_1763482836206.m3u8
新视觉,http://2099.tv12.xyz/520_1763482836206.m3u8
欢笑剧场,http://z.b.bkpcp.top/m.php?id=hxjc
欢笑剧场,http://gat.bkpcp.top/ymg.php?id=hxjc
欢笑剧场,http://3501776.xyz:35455/itv/5000000002000009455.m3u8?cdn=bestzb
欢笑剧场,http://goo.bkpcp.top/mg/hxjc
欢笑剧场,http://shyd.695847.xyz/cms001/ch00000090990000001193/index.m3u8?IAS
欢笑剧场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226704/index.m3u8
欢笑剧场,https://shyd.695847.xyz/cms001/ch00000090990000001490/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12
欢笑剧场,https://shyd.695847.xyz/cms001/ch00000090990000001193/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12
欢笑剧场,http://2099.tv12.xyz/448_1764419350473.m3u8
欢笑剧场,http://2099.tv12.xyz/609_1764433077041.m3u8
茶频道,http://39.77.26.109:4002/rtp/239.253.254.143:8000
茶频道,http://39.77.22.26:4002/rtp/239.253.254.143:8000
茶频道,http://124.112.189.92:4022/rtp/238.1.79.30:4352
茶频道,http://58.46.29.235:8188/udp/239.76.252.239:9000
茶频道,http://58.46.29.235:8188/udp/239.76.245.239:1234
茶频道,http://112.192.73.24:8484/rtp/239.0.0.36:5140
茶频道,http://shyd.695847.xyz/cms001/ch00000090990000001234/index.m3u8?IAS
茶频道,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226240/1/index.m3u8?fmt=ts2hls
茶频道,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226548/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ec1XXmbKOEhI6pFYCxtVG9A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOD3hCDGl7mDB_HDsnRfhB2%2CEND
茶频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226329/index.m3u8
茶频道,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-12.m3u8
茶频道,http://2099.tv12.xyz/476_1764073959999.m3u8
茶频道,http://2099.tv12.xyz/476_1764087696401.m3u8
茶频道,http://2099.tv12.xyz/476_1764130928051.m3u8
茶频道,http://2099.tv12.xyz/476_1764160385192.m3u8
茶频道,http://2099.tv12.xyz/476_1764174025710.m3u8
快乐垂钓,http://39.77.22.26:4002/rtp/239.253.254.144:8000
快乐垂钓,http://124.112.189.92:4022/rtp/238.1.79.31:4360
快乐垂钓,http://39.77.26.109:4002/rtp/239.253.254.144:8000
快乐垂钓,http://112.192.73.24:8484/rtp/239.0.0.40:5140
快乐垂钓,http://121.29.215.140:2083/rtp/239.253.93.213:6391
快乐垂钓,http://58.46.29.235:8188/udp/239.76.253.5:9000
快乐垂钓,http://58.46.29.235:8188/udp/239.76.246.5:1234
快乐垂钓,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031206
快乐垂钓,http://shyd.695847.xyz/cms001/ch00000090990000001235/index.m3u8?IAS
快乐垂钓,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226670/index.m3u8
快乐垂钓,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226190/1/index.m3u8?fmt=ts2hls
快乐垂钓,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226224/1/index.m3u8?fmt=ts2hls
快乐垂钓,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226549/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~RHz0NOpqUZZN1Iz6lVLkkg~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNSiF8rKF1Pn2LepKMJ2cEG%2CEND
快乐垂钓,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031206
快乐垂钓,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-3.m3u8
快乐垂钓,http://home.dzlove.top:35455/itv/5000000011000031206.m3u8?cdn=bestzb
快乐垂钓,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226326/index.m3u8
法制天地,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226199/1/index.m3u8?fmt=ts2hls
法制天地,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226209/1/index.m3u8?fmt=ts2hls
法制天地,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221229323/72486984.smil
动漫秀场,http://180.158.121.112:9998/rtp/233.18.204.54:5140
动漫秀场,http://180.158.121.112:9998/rtp/233.18.204.46:5140
动漫秀场,http://171.124.100.84:8084/rtp/226.0.2.183:9376
动漫秀场,http://180.165.61.10:8001/rtp/233.18.204.54:5140
动漫秀场,http://118.79.7.85:7000/rtp/226.0.2.183:9376
动漫秀场,http://27.10.213.137:8002/rtp/225.0.4.236:7980
动漫秀场,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031113
动漫秀场,http://shyd.695847.xyz/cms001/ch00000090990000001196/index.m3u8?IAS
动漫秀场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226608/index.m3u8
动漫秀场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226211/1/index.m3u8?fmt=ts2hls
动漫秀场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226215/1/index.m3u8?fmt=ts2hls
动漫秀场,http://home.dzlove.top:35455/itv/5000000011000031113.m3u8?cdn=bestzb
动漫秀场,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001196/index.m3u8?
动漫秀场,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031113/1.m3u8
动漫秀场,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226197/index.m3u8
动漫秀场,https://stream1.freetv.fun/c1a9c0728c4a8d7636c7de8d4f69f3abdc906231ea7f7e72d59433843738617f.m3u8
乐游,http://shyd.695847.xyz/cms001/ch00000090990000001200/index.m3u8?IAS
乐游,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226536/index.m3u8
乐游,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031112
乐游,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8
乐游,http://2099.tv12.xyz/405_1763469105640.m3u8
乐游,http://2099.tv12.xyz/513_1763469105640.m3u8
乐游,http://2099.tv12.xyz/623_1763469105640.m3u8
乐游,http://2099.tv12.xyz/733_1763469105640.m3u8
乐游,http://2099.tv12.xyz/405_1763482836206.m3u8
乐游,http://2099.tv12.xyz/513_1763482836206.m3u8
